id,latency,size,totalTime
1491,49,2,232795
1492,51,2,232795
1493,50,2,232795
1494,50,2,232795
1495,50,2,232795
1496,50,2,232795
1497,50,2,232795
1498,51,2,232795
1499,50,2,232795
1500,55,2,232795
1501,50,2,232795
1502,47,2,232795
1503,44,2,232795
1504,55,2,232795
1505,45,2,232795
1506,45,2,232795
1507,52,2,232795
1508,51,2,232795
1509,51,2,232795
1510,50,2,232795
1511,50,2,232795
1512,49,2,232795
1513,51,2,232795
1514,60,2,232795
1515,45,2,232795
1516,45,2,232795
1517,50,2,232795
1518,47,2,232795
1519,54,2,232795
1520,51,2,232795
1521,46,2,232795
1522,46,2,232795
1523,45,2,232795
1524,54,2,232795
1525,50,2,232795
1526,47,2,232795
1527,53,2,232795
1528,51,2,232795
1529,45,2,232795
1530,54,2,232795
1531,52,2,232795
1532,48,2,232795
1533,46,2,232795
1534,52,2,232795
1535,49,2,232795
1536,53,2,232795
1537,53,2,232795
1538,52,2,232795
1539,51,2,232795
1540,49,2,232795
1541,50,2,232795
1542,54,2,232795
1543,47,2,232795
1544,49,2,232795
1545,46,2,232795
1546,52,2,232795
1547,50,2,232795
1548,54,2,232795
1549,47,2,232795
1550,52,2,232795
1551,52,2,232795
1552,51,2,232795
1553,51,2,232795
1554,49,2,232795
1555,51,2,232795
1556,44,2,232795
1557,48,2,232795
1558,46,2,232795
1559,48,2,232795
1560,49,2,232795
1561,48,2,232795
1562,54,2,232795
1563,52,2,232795
1564,240,2,232795
1565,50,2,232795
1566,47,2,232795
1567,51,2,232795
1568,45,2,232795
1569,53,2,232795
1570,44,2,232795
1571,242,2,232795
1572,51,2,232795
1573,45,2,232795
1574,52,2,232795
1575,49,2,232795
1576,53,2,232795
1577,52,2,232795
1578,47,2,232795
1579,46,2,232795
1580,47,2,232795
1581,45,2,232795
1582,50,2,232795
1583,53,2,232795
1584,44,2,232795
1585,52,2,232795
1586,50,2,232795
1587,54,2,232795
1588,45,2,232795
1589,50,2,232795
1590,49,2,232795
1591,49,2,232795
1592,50,2,232795
1593,43,2,232795
1594,55,2,232795
1595,51,2,232795
1596,52,2,232795
1597,52,2,232795
1598,53,2,232795
1599,49,2,232795
1600,48,2,232795
1601,44,2,232795
1602,46,2,232795
1603,50,2,232795
1604,51,2,232795
1605,52,2,232795
1606,48,2,232795
1607,53,2,232795
1608,45,2,232795
1609,52,2,232795
1610,66,2,232795
1611,47,2,232795
1612,46,2,232795
1613,50,2,232795
1614,53,2,232795
1615,47,2,232795
1616,53,2,232795
1617,52,2,232795
1618,45,2,232795
1619,54,2,232795
1620,47,2,232795
1621,50,2,232795
1622,53,2,232795
1623,52,2,232795
1624,46,2,232795
1625,54,2,232795
1626,45,2,232795
1627,54,2,232795
1628,51,2,232795
1629,52,2,232795
1630,51,2,232795
1631,44,2,232795
1632,50,2,232795
1633,55,2,232795
1634,47,2,232795
1635,54,2,232795
1636,52,2,232795
1637,49,2,232795
1638,52,2,232795
1639,47,2,232795
1640,41,2,232795
1641,51,2,232795
1642,52,2,232795
1643,51,2,232795
1644,49,2,232795
1645,45,2,232795
1646,51,2,232795
1647,47,2,232795
1648,47,2,232795
1649,50,2,232795
1650,46,2,232795
1651,45,2,232795
1652,52,2,232795
1653,47,2,232795
1654,51,2,232795
1655,46,2,232795
1656,48,2,232795
1657,54,2,232795
1658,53,2,232795
1659,51,2,232795
1660,51,2,232795
1661,46,2,232795
1662,46,2,232795
1663,46,2,232795
1664,51,2,232795
1665,53,2,232795
1666,52,2,232795
1667,54,2,232795
1668,52,2,232795
1669,53,2,232795
1670,47,2,232795
1671,54,2,232795
1672,52,2,232795
1673,54,2,232795
1674,53,2,232795
1675,51,2,232795
1676,51,2,232795
1677,45,2,232795
1678,54,2,232795
1679,48,2,232795
1680,51,2,232795
1681,52,2,232795
1682,52,2,232795
1683,45,2,232795
1684,54,2,232795
1685,52,2,232795
1686,46,2,232795
1687,51,2,232795
1688,51,2,232795
1689,52,2,232795
1690,52,2,232795
1691,44,2,232795
1692,50,2,232795
1693,48,2,232795
1694,53,2,232795
1695,46,2,232795
1696,52,2,232795
1697,50,2,232795
1698,50,2,232795
1699,46,2,232795
1700,50,2,232795
1701,54,2,232795
1702,49,2,232795
1703,50,2,232795
1704,52,2,232795
1705,45,2,232795
1706,54,2,232795
1707,51,2,232795
1708,47,2,232795
1709,51,2,232795
1710,53,2,232795
1711,48,2,232795
1712,47,2,232795
1713,53,2,232795
1714,52,2,232795
1715,52,2,232795
1716,47,2,232795
1717,53,2,232795
1718,47,2,232795
1719,53,2,232795
1720,50,2,232795
1721,52,2,232795
1722,51,2,232795
1723,51,2,232795
1724,48,2,232795
1725,51,2,232795
1726,46,2,232795
1727,51,2,232795
1728,53,2,232795
1729,46,2,232795
1730,51,2,232795
1731,45,2,232795
1732,48,2,232795
1733,50,2,232795
1734,53,2,232795
1735,44,2,232795
1736,54,2,232795
1737,47,2,232795
1738,46,2,232795
1739,46,2,232795
1740,54,2,232795
1741,47,2,232795
1742,51,2,232795
1743,46,2,232795
1744,51,2,232795
1745,44,2,232795
1746,40,2,232795
1747,53,2,232795
1748,47,2,232795
1749,50,2,232795
1750,286,2,232795
1751,50,2,232795
1752,44,2,232795
1753,50,2,232795
1754,45,2,232795
1755,52,2,232795
1756,44,2,232795
1757,54,2,232795
1758,52,2,232795
1759,52,2,232795
1760,52,2,232795
1761,50,2,232795
1762,47,2,232795
1763,51,2,232795
1764,51,2,232795
1765,47,2,232795
1766,51,2,232795
1767,51,2,232795
1768,53,2,232795
1769,46,2,232795
1770,54,2,232795
1771,46,2,232795
1772,52,2,232795
1773,53,2,232795
1774,54,2,232795
1775,58,2,232795
1776,62,2,232795
1777,40,2,232795
1778,51,2,232795
1779,54,2,232795
1780,52,2,232795
1781,47,2,232795
1782,53,2,232795
1783,51,2,232795
1784,48,2,232795
1785,52,2,232795
1786,45,2,232795
1787,47,2,232795
1788,47,2,232795
1789,52,2,232795
1790,47,2,232795
1791,51,2,232795
1792,52,2,232795
1793,51,2,232795
1794,48,2,232795
1795,52,2,232795
1796,53,2,232795
1797,53,2,232795
1798,55,2,232795
1799,52,2,232795
1800,51,2,232795
1801,46,2,232795
1802,50,2,232795
1803,53,2,232795
1804,52,2,232795
1805,53,2,232795
1806,50,2,232795
1807,51,2,232795
1808,47,2,232795
1809,47,2,232795
1810,48,2,232795
1811,52,2,232795
1812,54,2,232795
1813,51,2,232795
1814,51,2,232795
1815,45,2,232795
1816,53,2,232795
1817,52,2,232795
1818,50,2,232795
1819,47,2,232795
1820,51,2,232795
1821,52,2,232795
1822,51,2,232795
1823,52,2,232795
1824,49,2,232795
1825,46,2,232795
1826,47,2,232795
1827,47,2,232795
1828,52,2,232795
1829,50,2,232795
1830,50,2,232795
1831,49,2,232795
1832,52,2,232795
1833,53,2,232795
1834,47,2,232795
1835,50,2,232795
1836,47,2,232795
1837,48,2,232795
1838,52,2,232795
1839,50,2,232795
1840,53,2,232795
1841,51,2,232795
1842,51,2,232795
1843,47,2,232795
1844,53,2,232795
1845,46,2,232795
1846,47,2,232795
1847,46,2,232795
1848,52,2,232795
1849,52,2,232795
1850,50,2,232795
1851,53,2,232795
1852,52,2,232795
1853,52,2,232795
1854,45,2,232795
1855,50,2,232795
1856,51,2,232795
1857,50,2,232795
1858,51,2,232795
1859,47,2,232795
1860,51,2,232795
1861,48,2,232795
1862,53,2,232795
1863,52,2,232795
1864,53,2,232795
1865,48,2,232795
1866,49,2,232795
1867,50,2,232795
1868,52,2,232795
1869,44,2,232795
1870,50,2,232795
1871,53,2,232795
1872,53,2,232795
1873,50,2,232795
1874,47,2,232795
1875,48,2,232795
1876,47,2,232795
1877,45,2,232795
1878,53,2,232795
1879,51,2,232795
1880,47,2,232795
1881,53,2,232795
1882,52,2,232795
1883,51,2,232795
1884,52,2,232795
1885,49,2,232795
1886,44,2,232795
1887,46,2,232795
1888,46,2,232795
1889,49,2,232795
1890,52,2,232795
1891,48,2,232795
1892,54,2,232795
1893,52,2,232795
1894,51,2,232795
1895,51,2,232795
1896,49,2,232795
1897,51,2,232795
1898,52,2,232795
1899,50,2,232795
1900,45,2,232795
1901,51,2,232795
1902,52,2,232795
1903,52,2,232795
1904,45,2,232795
1905,53,2,232795
1906,53,2,232795
1907,47,2,232795
1908,48,2,232795
1909,46,2,232795
1910,47,2,232795
1911,50,2,232795
1912,53,2,232795
1913,50,2,232795
1914,48,2,232795
1915,53,2,232795
1916,52,2,232795
1917,51,2,232795
1918,49,2,232795
1919,50,2,232795
1920,48,2,232795
1921,52,2,232795
1922,61,2,232795
1923,60,2,232795
1924,55,2,232795
1925,56,2,232795
1926,48,2,232795
1927,53,2,232795
1928,60,2,232795
1929,60,2,232795
1930,56,2,232795
1931,59,2,232795
1932,51,2,232795
1933,57,2,232795
1934,46,2,232795
1935,63,2,232795
1936,51,2,232795
1937,60,2,232795
1938,57,2,232795
1939,54,2,232795
1940,50,2,232795
1941,53,2,232795
1942,57,2,232795
1943,51,2,232795
1944,52,2,232795
1945,53,2,232795
1946,49,2,232795
1947,49,2,232795
1948,53,2,232795
1949,46,2,232795
1950,51,2,232795
1951,51,2,232795
1952,51,2,232795
1953,47,2,232795
1954,51,2,232795
1955,48,2,232795
1956,53,2,232795
1957,45,2,232795
1958,48,2,232795
1959,47,2,232795
1960,52,2,232795
1961,50,2,232795
1962,37,2,232795
1963,51,2,232795
1964,52,2,232795
1965,50,2,232795
1966,46,2,232795
1967,53,2,232795
1968,52,2,232795
1969,53,2,232795
1970,53,2,232795
1971,51,2,232795
1972,51,2,232795
1973,51,2,232795
1974,51,2,232795
1975,46,2,232795
1976,48,2,232795
1977,51,2,232795
1978,48,2,232795
1979,62,2,232795
1980,51,2,232795
1981,48,2,232795
1982,51,2,232795
1983,47,2,232795
1984,54,2,232795
1985,52,2,232795
1986,47,2,232795
1987,52,2,232795
1988,49,2,232795
1989,53,2,232795
1990,54,2,232795
1991,53,2,232795
1992,48,2,232795
1993,50,2,232795
1994,53,2,232795
1995,53,2,232795
1996,51,2,232795
1997,52,2,232795
1998,53,2,232795
1999,53,2,232795
2000,51,2,232795
2001,47,2,232795
2002,52,2,232795
2003,47,2,232795
2004,46,2,232795
2005,51,2,232795
2006,53,2,232795
2007,55,2,232795
2008,45,2,232795
2009,50,2,232795
2010,46,2,232795
2011,51,2,232795
2012,50,2,232795
2013,52,2,232795
2014,50,2,232795
2015,46,2,232795
2016,53,2,232795
2017,51,2,232795
2018,47,2,232795
2019,50,2,232795
2020,53,2,232795
2021,52,2,232795
2022,52,2,232795
2023,54,2,232795
2024,52,2,232795
2025,52,2,232795
2026,52,2,232795
2027,50,2,232795
2028,50,2,232795
2029,53,2,232795
2030,53,2,232795
2031,48,2,232795
2032,48,2,232795
2033,47,2,232795
2034,51,2,232795
2035,52,2,232795
2036,52,2,232795
2037,48,2,232795
2038,51,2,232795
2039,48,2,232795
2040,52,2,232795
2041,52,2,232795
2042,42,2,232795
2043,51,2,232795
2044,47,2,232795
2045,51,2,232795
2046,45,2,232795
2047,53,2,232795
2048,51,2,232795
2049,51,2,232795
2050,47,2,232795
2051,44,2,232795
2052,45,2,232795
2053,54,2,232795
2054,48,2,232795
2055,53,2,232795
2056,51,2,232795
2057,52,2,232795
2058,54,2,232795
2059,48,2,232795
2060,48,2,232795
2061,47,2,232795
2062,51,2,232795
2063,51,2,232795
2064,51,2,232795
2065,46,2,232795
2066,51,2,232795
2067,54,2,232795
2068,45,2,232795
2069,59,2,232795
2070,58,2,232795
2071,51,2,232795
2072,53,2,232795
2073,56,2,232795
2074,47,2,232795
2075,55,2,232795
2076,54,2,232795
2077,56,2,232795
2078,57,2,232795
2079,56,2,232795
2080,57,2,232795
2081,59,2,232795
2082,55,2,232795
2083,56,2,232795
2084,62,2,232795
2085,62,2,232795
2086,58,2,232795
2087,52,2,232795
2088,52,2,232795
2089,48,2,232795
2090,53,2,232795
2091,55,2,232795
2092,53,2,232795
2093,51,2,232795
2094,50,2,232795
2095,47,2,232795
2096,52,2,232795
2097,51,2,232795
2098,47,2,232795
2099,50,2,232795
2100,53,2,232795
2101,49,2,232795
2102,52,2,232795
2103,47,2,232795
2104,51,2,232795
2105,53,2,232795
2106,46,2,232795
2107,64,2,232795
2108,52,2,232795
2109,46,2,232795
2110,52,2,232795
2111,46,2,232795
2112,46,2,232795
2113,51,2,232795
2114,52,2,232795
2115,43,2,232795
2116,54,2,232795
2117,51,2,232795
2118,46,2,232795
2119,55,2,232795
2120,51,2,232795
2121,44,2,232795
2122,47,2,232795
2123,50,2,232795
2124,51,2,232795
2125,45,2,232795
2126,47,2,232795
2127,52,2,232795
2128,52,2,232795
2129,53,2,232795
2130,51,2,232795
2131,47,2,232795
2132,53,2,232795
2133,48,2,232795
2134,47,2,232795
2135,49,2,232795
2136,48,2,232795
2137,46,2,232795
2138,51,2,232795
2139,54,2,232795
2140,46,2,232795
2141,51,2,232795
2142,52,2,232795
2143,46,2,232795
2144,52,2,232795
2145,54,2,232795
2146,51,2,232795
2147,52,2,232795
2148,51,2,232795
2149,45,2,232795
2150,45,2,232795
2151,49,2,232795
2152,49,2,232795
2153,50,2,232795
2154,51,2,232795
2155,51,2,232795
2156,45,2,232795
2157,48,2,232795
2158,54,2,232795
2159,52,2,232795
2160,46,2,232795
2161,46,2,232795
2162,51,2,232795
2163,49,2,232795
2164,48,2,232795
2165,52,2,232795
2166,45,2,232795
2167,48,2,232795
2168,45,2,232795
2169,49,2,232795
2170,50,2,232795
2171,245,2,232795
2172,52,2,232795
2173,51,2,232795
2174,45,2,232795
2175,54,2,232795
2176,52,2,232795
2177,45,2,232795
2178,54,2,232795
2179,53,2,232795
2180,45,2,232795
2181,53,2,232795
2182,51,2,232795
2183,47,2,232795
2184,49,2,232795
2185,54,2,232795
2186,53,2,232795
2187,48,2,232795
2188,52,2,232795
2189,52,2,232795
2190,53,2,232795
2191,54,2,232795
2192,52,2,232795
2193,43,2,232795
2194,48,2,232795
2195,54,2,232795
2196,53,2,232795
2197,54,2,232795
2198,51,2,232795
2199,46,2,232795
2200,53,2,232795
2201,50,2,232795
2202,45,2,232795
2203,45,2,232795
2204,51,2,232795
2205,51,2,232795
2206,52,2,232795
2207,52,2,232795
2208,51,2,232795
2209,51,2,232795
2210,51,2,232795
2211,48,2,232795
2212,46,2,232795
2213,41,2,232795
2214,49,2,232795
2215,53,2,232795
2216,53,2,232795
2217,54,2,232795
2218,55,2,232795
2219,54,2,232795
2220,55,2,232795
2221,54,2,232795
2222,55,2,232795
2223,55,2,232795
2224,58,2,232795
2225,49,2,232795
2226,49,2,232795
2227,61,2,232795
2228,61,2,232795
2229,60,2,232795
2230,50,2,232795
2231,49,2,232795
2232,62,2,232795
2233,51,2,232795
2234,43,2,232795
2235,42,2,232795
2236,54,2,232795
2237,52,2,232795
2238,51,2,232795
2239,46,2,232795
2240,53,2,232795
2241,46,2,232795
2242,54,2,232795
2243,52,2,232795
2244,51,2,232795
2245,47,2,232795
2246,44,2,232795
2247,44,2,232795
2248,51,2,232795
2249,50,2,232795
2250,51,2,232795
2251,50,2,232795
2252,54,2,232795
2253,50,2,232795
2254,52,2,232795
2255,44,2,232795
2256,45,2,232795
2257,52,2,232795
2258,43,2,232795
2259,53,2,232795
2260,53,2,232795
2261,46,2,232795
2262,53,2,232795
2263,52,2,232795
2264,46,2,232795
2265,49,2,232795
2266,48,2,232795
2267,47,2,232795
2268,45,2,232795
2269,54,2,232795
2270,50,2,232795
2271,54,2,232795
2272,58,2,232795
2273,47,2,232795
2274,45,2,232795
2275,52,2,232795
2276,44,2,232795
2277,45,2,232795
2278,51,2,232795
2279,52,2,232795
2280,50,2,232795
2281,51,2,232795
2282,46,2,232795
2283,43,2,232795
2284,52,2,232795
2285,46,2,232795
2286,51,2,232795
2287,52,2,232795
2288,46,2,232795
2289,54,2,232795
2290,45,2,232795
2291,47,2,232795
2292,52,2,232795
2293,53,2,232795
2294,55,2,232795
2295,45,2,232795
2296,45,2,232795
2297,51,2,232795
2298,53,2,232795
2299,50,2,232795
2300,54,2,232795
2301,46,2,232795
2302,48,2,232795
2303,52,2,232795
2304,53,2,232795
2305,52,2,232795
2306,47,2,232795
2307,45,2,232795
2308,53,2,232795
2309,52,2,232795
2310,51,2,232795
2311,48,2,232795
2312,52,2,232795
2313,50,2,232795
2314,50,2,232795
2315,43,2,232795
2316,51,2,232795
2317,47,2,232795
2318,45,2,232795
2319,44,2,232795
2320,51,2,232795
2321,51,2,232795
2322,43,2,232795
2323,46,2,232795
2324,51,2,232795
2325,44,2,232795
2326,54,2,232795
2327,53,2,232795
2328,50,2,232795
2329,51,2,232795
2330,53,2,232795
2331,53,2,232795
2332,54,2,232795
2333,52,2,232795
2334,53,2,232795
2335,48,2,232795
2336,52,2,232795
2337,47,2,232795
2338,50,2,232795
2339,47,2,232795
2340,54,2,232795
2341,51,2,232795
2342,51,2,232795
2343,50,2,232795
2344,44,2,232795
2345,42,2,232795
2346,45,2,232795
2347,51,2,232795
2348,48,2,232795
2349,51,2,232795
2350,53,2,232795
2351,52,2,232795
2352,54,2,232795
2353,52,2,232795
2354,45,2,232795
2355,47,2,232795
2356,52,2,232795
2357,47,2,232795
2358,50,2,232795
2359,51,2,232795
2360,48,2,232795
2361,53,2,232795
2362,49,2,232795
2363,62,2,232795
2364,56,2,232795
2365,59,2,232795
2366,55,2,232795
2367,62,2,232795
2368,51,2,232795
2369,58,2,232795
2370,61,2,232795
2371,49,2,232795
2372,60,2,232795
2373,61,2,232795
2374,54,2,232795
2375,54,2,232795
2376,56,2,232795
2377,58,2,232795
2378,46,2,232795
2379,56,2,232795
2380,47,2,232795
2381,50,2,232795
2382,52,2,232795
2383,44,2,232795
2384,48,2,232795
2385,50,2,232795
2386,46,2,232795
2387,53,2,232795
2388,53,2,232795
2389,45,2,232795
2390,51,2,232795
2391,51,2,232795
2392,53,2,232795
2393,50,2,232795
2394,46,2,232795
2395,54,2,232795
2396,51,2,232795
2397,52,2,232795
2398,45,2,232795
2399,48,2,232795
2400,49,2,232795
2401,54,2,232795
2402,47,2,232795
2403,48,2,232795
2404,49,2,232795
2405,51,2,232795
2406,50,2,232795
2407,49,2,232795
2408,52,2,232795
2409,50,2,232795
2410,51,2,232795
2411,50,2,232795
2412,45,2,232795
2413,54,2,232795
2414,47,2,232795
2415,45,2,232795
2416,51,2,232795
2417,45,2,232795
2418,47,2,232795
2419,46,2,232795
2420,52,2,232795
2421,52,2,232795
2422,49,2,232795
2423,50,2,232795
2424,45,2,232795
2425,46,2,232795
2426,43,2,232795
2427,46,2,232795
2428,49,2,232795
2429,52,2,232795
2430,52,2,232795
2431,53,2,232795
2432,55,2,232795
2433,53,2,232795
2434,51,2,232795
2435,43,2,232795
2436,55,2,232795
2437,51,2,232795
2438,60,2,232795
2439,52,2,232795
2440,47,2,232795
2441,52,2,232795
2442,51,2,232795
2443,52,2,232795
2444,49,2,232795
2445,60,2,232795
2446,51,2,232795
2447,50,2,232795
2448,53,2,232795
2449,49,2,232795
2450,48,2,232795
2451,52,2,232795
2452,49,2,232795
2453,46,2,232795
2454,52,2,232795
2455,54,2,232795
2456,51,2,232795
2457,47,2,232795
2458,52,2,232795
2459,52,2,232795
2460,45,2,232795
2461,44,2,232795
2462,52,2,232795
2463,43,2,232795
2464,46,2,232795
2465,66,2,232795
2466,50,2,232795
2467,47,2,232795
2468,48,2,232795
2469,51,2,232795
2470,51,2,232795
2471,46,2,232795
2472,46,2,232795
2473,48,2,232795
2474,48,2,232795
2475,53,2,232795
2476,46,2,232795
2477,53,2,232795
2478,51,2,232795
2479,47,2,232795
2480,45,2,232795
2481,46,2,232795
2482,49,2,232795
2483,54,2,232795
2484,51,2,232795
2485,52,2,232795
2486,48,2,232795
2487,51,2,232795
2488,51,2,232795
2489,52,2,232795
2490,50,2,232795
2491,48,2,232795
2492,51,2,232795
2493,51,2,232795
2494,45,2,232795
2495,53,2,232795
2496,52,2,232795
2497,52,2,232795
2498,55,2,232795
2499,53,2,232795
2500,51,2,232795
2501,51,2,232795
2502,53,2,232795
2503,48,2,232795
2504,45,2,232795
2505,53,2,232795
2506,52,2,232795
2507,50,2,232795
2508,51,2,232795
2509,45,2,232795
2510,50,2,232795
2511,50,2,232795
2512,52,2,232795
2513,54,2,232795
2514,52,2,232795
2515,50,2,232795
2516,51,2,232795
2517,45,2,232795
2518,52,2,232795
2519,52,2,232795
2520,50,2,232795
2521,41,2,232795
2522,55,2,232795
2523,57,2,232795
2524,54,2,232795
2525,56,2,232795
2526,61,2,232795
2527,60,2,232795
2528,54,2,232795
2529,49,2,232795
2530,44,2,232795
2531,53,2,232795
2532,50,2,232795
2533,46,2,232795
2534,45,2,232795
2535,52,2,232795
2536,49,2,232795
2537,46,2,232795
2538,46,2,232795
2539,52,2,232795
2540,50,2,232795
2541,52,2,232795
2542,55,2,232795
2543,52,2,232795
2544,46,2,232795
2545,53,2,232795
2546,51,2,232795
2547,50,2,232795
2548,52,2,232795
2549,50,2,232795
2550,47,2,232795
2551,37,2,232795
2552,45,2,232795
2553,51,2,232795
2554,47,2,232795
2555,50,2,232795
2556,52,2,232795
2557,49,2,232795
2558,53,2,232795
2559,45,2,232795
2560,46,2,232795
2561,47,2,232795
2562,49,2,232795
2563,50,2,232795
2564,43,2,232795
2565,49,2,232795
2566,47,2,232795
2567,48,2,232795
2568,51,2,232795
2569,45,2,232795
2570,53,2,232795
2571,48,2,232795
2572,52,2,232795
2573,53,2,232795
2574,50,2,232795
2575,46,2,232795
2576,51,2,232795
2577,53,2,232795
2578,45,2,232795
2579,49,2,232795
2580,54,2,232795
2581,52,2,232795
2582,53,2,232795
2583,51,2,232795
2584,45,2,232795
2585,48,2,232795
2586,53,2,232795
2587,54,2,232795
2588,46,2,232795
2589,54,2,232795
2590,47,2,232795
2591,54,2,232795
2592,48,2,232795
2593,53,2,232795
2594,48,2,232795
2595,49,2,232795
2596,54,2,232795
2597,52,2,232795
2598,50,2,232795
2599,45,2,232795
2600,46,2,232795
2601,50,2,232795
2602,52,2,232795
2603,54,2,232795
2604,65,2,232795
2605,52,2,232795
2606,47,2,232795
2607,52,2,232795
2608,50,2,232795
2609,50,2,232795
2610,52,2,232795
2611,53,2,232795
2612,49,2,232795
2613,45,2,232795
2614,52,2,232795
2615,49,2,232795
2616,52,2,232795
2617,52,2,232795
2618,51,2,232795
2619,48,2,232795
2620,52,2,232795
2621,52,2,232795
2622,52,2,232795
2623,51,2,232795
2624,53,2,232795
2625,47,2,232795
2626,54,2,232795
2627,52,2,232795
2628,50,2,232795
2629,50,2,232795
2630,51,2,232795
2631,52,2,232795
2632,47,2,232795
2633,51,2,232795
2634,46,2,232795
2635,51,2,232795
2636,53,2,232795
2637,51,2,232795
2638,45,2,232795
2639,249,2,232795
2640,48,2,232795
2641,44,2,232795
2642,46,2,232795
2643,52,2,232795
2644,52,2,232795
2645,52,2,232795
2646,54,2,232795
2647,52,2,232795
2648,47,2,232795
2649,50,2,232795
2650,60,2,232795
2651,52,2,232795
2652,53,2,232795
2653,50,2,232795
2654,48,2,232795
2655,53,2,232795
2656,52,2,232795
2657,58,2,232795
2658,51,2,232795
2659,52,2,232795
2660,55,2,232795
2661,57,2,232795
2662,60,2,232795
2663,59,2,232795
2664,59,2,232795
2665,51,2,232795
2666,60,2,232795
2667,60,2,232795
2668,55,2,232795
2669,62,2,232795
2670,55,2,232795
2671,50,2,232795
2672,54,2,232795
2673,56,2,232795
2674,60,2,232795
2675,53,2,232795
2676,61,2,232795
2677,49,2,232795
2678,60,2,232795
2679,51,2,232795
2680,56,2,232795
2681,53,2,232795
2682,59,2,232795
2683,51,2,232795
2684,54,2,232795
2685,60,2,232795
2686,59,2,232795
2687,53,2,232795
2688,54,2,232795
2689,52,2,232795
2690,44,2,232795
2691,49,2,232795
2692,51,2,232795
2693,51,2,232795
2694,45,2,232795
2695,51,2,232795
2696,51,2,232795
2697,52,2,232795
2698,47,2,232795
2699,51,2,232795
2700,46,2,232795
2701,52,2,232795
2702,50,2,232795
2703,52,2,232795
2704,53,2,232795
2705,45,2,232795
2706,46,2,232795
2707,45,2,232795
2708,53,2,232795
2709,46,2,232795
2710,47,2,232795
2711,51,2,232795
2712,46,2,232795
2713,53,2,232795
2714,51,2,232795
2715,50,2,232795
2716,52,2,232795
2717,46,2,232795
2718,53,2,232795
2719,51,2,232795
2720,50,2,232795
2721,43,2,232795
2722,55,2,232795
2723,52,2,232795
2724,50,2,232795
2725,49,2,232795
2726,45,2,232795
2727,48,2,232795
2728,50,2,232795
2729,53,2,232795
2730,49,2,232795
2731,50,2,232795
2732,52,2,232795
2733,48,2,232795
2734,51,2,232795
2735,49,2,232795
2736,45,2,232795
2737,54,2,232795
2738,52,2,232795
2739,47,2,232795
2740,53,2,232795
2741,52,2,232795
2742,45,2,232795
2743,53,2,232795
2744,51,2,232795
2745,51,2,232795
2746,51,2,232795
2747,51,2,232795
2748,48,2,232795
2749,51,2,232795
2750,41,2,232795
2751,44,2,232795
2752,54,2,232795
2753,53,2,232795
2754,50,2,232795
2755,51,2,232795
2756,46,2,232795
2757,48,2,232795
2758,50,2,232795
2759,53,2,232795
2760,48,2,232795
2761,52,2,232795
2762,45,2,232795
2763,49,2,232795
2764,46,2,232795
2765,51,2,232795
2766,52,2,232795
2767,52,2,232795
2768,47,2,232795
2769,50,2,232795
2770,64,2,232795
2771,46,2,232795
2772,51,2,232795
2773,52,2,232795
2774,50,2,232795
2775,53,2,232795
2776,50,2,232795
2777,53,2,232795
2778,47,2,232795
2779,46,2,232795
2780,54,2,232795
2781,47,2,232795
2782,54,2,232795
2783,51,2,232795
2784,51,2,232795
2785,61,2,232795
2786,56,2,232795
2787,55,2,232795
2788,60,2,232795
2789,62,2,232795
2790,56,2,232795
2791,57,2,232795
2792,58,2,232795
2793,59,2,232795
2794,57,2,232795
2795,60,2,232795
2796,64,2,232795
2797,54,2,232795
2798,57,2,232795
2799,59,2,232795
2800,49,2,232795
2801,62,2,232795
2802,64,2,232795
2803,65,2,232795
2804,53,2,232795
2805,53,2,232795
2806,54,2,232795
2807,54,2,232795
2808,60,2,232795
2809,63,2,232795
2810,57,2,232795
2811,60,2,232795
2812,60,2,232795
2813,61,2,232795
2814,61,2,232795
2815,56,2,232795
2816,51,2,232795
2817,52,2,232795
2818,51,2,232795
2819,51,2,232795
2820,51,2,232795
2821,50,2,232795
2822,49,2,232795
2823,51,2,232795
2824,51,2,232795
2825,46,2,232795
2826,54,2,232795
2827,51,2,232795
2828,50,2,232795
2829,49,2,232795
2830,53,2,232795
2831,46,2,232795
2832,48,2,232795
2833,54,2,232795
2834,52,2,232795
2835,51,2,232795
2836,46,2,232795
2837,50,2,232795
2838,50,2,232795
2839,57,2,232795
2840,46,2,232795
2841,52,2,232795
2842,47,2,232795
2843,53,2,232795
2844,52,2,232795
2845,52,2,232795
2846,50,2,232795
2847,48,2,232795
2848,52,2,232795
2849,48,2,232795
2850,50,2,232795
2851,46,2,232795
2852,47,2,232795
2853,45,2,232795
2854,46,2,232795
2855,54,2,232795
2856,53,2,232795
2857,52,2,232795
2858,51,2,232795
2859,44,2,232795
2860,55,2,232795
2861,46,2,232795
2862,50,2,232795
2863,45,2,232795
2864,50,2,232795
2865,50,2,232795
2866,52,2,232795
2867,51,2,232795
2868,51,2,232795
2869,53,2,232795
2870,46,2,232795
2871,52,2,232795
2872,51,2,232795
2873,51,2,232795
2874,48,2,232795
2875,51,2,232795
2876,50,2,232795
2877,46,2,232795
2878,50,2,232795
2879,56,2,232795
2880,49,2,232795
2881,44,2,232795
2882,49,2,232795
2883,52,2,232795
2884,53,2,232795
2885,51,2,232795
2886,46,2,232795
2887,47,2,232795
2888,50,2,232795
